OCCUR_DATE,OCCUR_TIME,BORO,LOC_CLASSFCTN_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,VIC_AGE_GROUP,VIC_SEX,Low_income_Housing_Mean,Households_Receiving_Benefits_Mean,Poverty_Rate_Median,Income_Median
04/27/2009,21:00:00,MANHATTAN,unknown,False,unknown,unknown,<18,F,4036,699,0.144,45959
06/18/2011,23:35:00,BROOKLYN,unknown,False,25-44,M,<18,M,2670,838,0.221,25924
05/19/2015,00:42:00,BROOKLYN,unknown,False,<18,M,25-44,M,2670,838,0.221,25924
08/07/2012,23:00:00,BRONX,unknown,False,18-24,M,<18,F,2494,931,0.264,19487
04/08/2012,00:25:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
06/21/2014,04:45:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
05/21/2011,01:25:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
08/03/2010,18:29:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
04/26/2009,00:18:00,QUEENS,unknown,False,unknown,unknown,<18,M,566,466,0.1965,28627
11/22/2020,21:00:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
06/30/2009,03:28:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
09/14/2012,23:19:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
09/20/2010,20:17:00,BROOKLYN,unknown,False,<18,M,<18,M,2670,838,0.221,25924
04/07/2011,19:56:00,BRONX,unknown,True,<18,M,18-24,M,2494,931,0.264,19487
06/13/2016,00:52:00,BROOKLYN,unknown,False,25-44,M,45-64,M,2670,838,0.221,25924
04/13/2010,21:29:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
05/28/2015,21:48:00,STATEN ISLAND,unknown,True,unknown,unknown,25-44,M,524,318,0.144,35413
06/02/2018,00:41:00,BROOKLYN,unknown,False,<18,M,25-44,M,2670,838,0.221,25924
09/20/2006,21:20:00,BRONX,unknown,True,25-44,M,25-44,M,2494,931,0.264,19487
05/02/2020,15:18:00,BRONX,unknown,True,25-44,M,25-44,M,2494,931,0.264,19487
12/10/2006,23:58:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
01/01/2013,07:05:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
07/05/2019,23:12:00,QUEENS,unknown,True,unknown,unknown,25-44,M,566,466,0.1965,28627
06/08/2014,20:14:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
03/27/2016,06:52:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
11/08/2014,08:13:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
12/26/2020,19:31:00,BROOKLYN,unknown,True,unknown,unknown,45-64,M,2670,838,0.221,25924
12/05/2014,18:37:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
07/18/2009,07:30:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
11/14/2010,03:20:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
08/23/2012,13:22:00,BRONX,unknown,False,45-64,M,25-44,M,2494,931,0.264,19487
09/01/2015,00:14:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
04/11/2012,21:39:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
12/11/2018,08:50:00,STATEN ISLAND,unknown,True,25-44,M,25-44,M,524,318,0.144,35413
01/02/2015,22:37:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
11/14/2019,00:12:00,MANHATTAN,unknown,False,45-64,M,25-44,M,4036,699,0.144,45959
11/30/2008,03:30:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
08/08/2020,21:00:00,BRONX,unknown,True,25-44,M,25-44,M,2494,931,0.264,19487
11/12/2011,16:38:00,MANHATTAN,unknown,True,unknown,unknown,18-24,M,4036,699,0.144,45959
06/10/2015,17:51:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
08/05/2016,21:58:00,MANHATTAN,unknown,False,45-64,M,25-44,M,4036,699,0.144,45959
09/22/2007,21:30:00,BROOKLYN,unknown,False,unknown,unknown,45-64,M,2670,838,0.221,25924
12/24/2006,08:30:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
05/03/2020,04:41:00,QUEENS,unknown,False,18-24,M,25-44,M,566,466,0.1965,28627
01/31/2014,09:50:00,BROOKLYN,unknown,False,45-64,M,25-44,M,2670,838,0.221,25924
06/21/2012,00:02:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
05/02/2011,22:40:00,MANHATTAN,unknown,True,<18,M,18-24,M,4036,699,0.144,45959
05/29/2006,23:46:00,STATEN ISLAND,unknown,False,25-44,F,45-64,M,524,318,0.144,35413
03/30/2014,15:21:00,QUEENS,unknown,True,unknown,unknown,18-24,M,566,466,0.1965,28627
04/22/2018,19:17:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
07/24/2006,03:24:00,BRONX,unknown,True,<18,M,18-24,M,2494,931,0.264,19487
07/03/2020,03:01:00,QUEENS,unknown,False,unknown,unknown,45-64,M,566,466,0.1965,28627
11/03/2019,14:54:00,QUEENS,unknown,False,25-44,M,25-44,M,566,466,0.1965,28627
01/31/2014,21:14:00,BRONX,unknown,True,18-24,M,25-44,M,2494,931,0.264,19487
07/03/2009,21:35:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
11/21/2006,20:17:00,BRONX,unknown,False,<18,M,25-44,F,2494,931,0.264,19487
12/24/2008,02:15:00,BROOKLYN,unknown,True,unknown,unknown,<18,M,2670,838,0.221,25924
07/10/2012,21:18:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
05/23/2015,19:22:00,BRONX,unknown,True,18-24,M,25-44,M,2494,931,0.264,19487
01/27/2016,10:50:00,QUEENS,unknown,False,25-44,M,25-44,F,566,466,0.1965,28627
07/11/2010,01:46:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
10/14/2016,00:20:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
09/11/2011,00:31:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
10/14/2012,16:00:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
02/28/2007,16:36:00,BRONX,unknown,False,25-44,M,45-64,M,2494,931,0.264,19487
03/17/2013,14:15:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
12/06/2009,04:38:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
12/18/2018,16:33:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
12/31/2006,05:45:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
10/30/2008,23:35:00,QUEENS,unknown,False,unknown,M,25-44,M,566,466,0.1965,28627
08/20/2016,10:36:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
08/28/2010,00:54:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
06/18/2008,00:05:00,MANHATTAN,unknown,False,18-24,F,<18,M,4036,699,0.144,45959
02/25/2016,02:50:00,QUEENS,unknown,False,25-44,M,<18,M,566,466,0.1965,28627
09/23/2012,05:13:00,BROOKLYN,unknown,False,unknown,unknown,45-64,M,2670,838,0.221,25924
12/07/2008,11:50:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
12/09/2009,02:00:00,QUEENS,unknown,False,25-44,M,25-44,M,566,466,0.1965,28627
07/06/2007,23:34:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
10/08/2006,02:11:00,BROOKLYN,unknown,True,18-24,M,45-64,M,2670,838,0.221,25924
01/28/2009,17:30:00,BRONX,unknown,False,18-24,M,<18,M,2494,931,0.264,19487
06/23/2007,00:25:00,MANHATTAN,unknown,True,18-24,M,25-44,M,4036,699,0.144,45959
10/31/2014,20:05:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
05/16/2009,23:18:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
08/18/2006,23:37:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
07/05/2006,00:34:00,BROOKLYN,unknown,False,18-24,M,18-24,F,2670,838,0.221,25924
07/23/2015,01:10:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
01/01/2006,02:00:00,BRONX,unknown,False,18-24,M,<18,M,2494,931,0.264,19487
06/17/2016,11:07:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
12/12/2020,05:55:00,BRONX,unknown,False,unknown,unknown,25-44,F,2494,931,0.264,19487
06/30/2010,21:55:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
06/28/2009,02:35:00,BROOKLYN,unknown,False,<18,M,<18,M,2670,838,0.221,25924
12/29/2020,10:45:00,BRONX,unknown,True,25-44,M,25-44,M,2494,931,0.264,19487
10/09/2020,11:53:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
09/27/2009,02:30:00,BROOKLYN,unknown,False,unknown,M,<18,M,2670,838,0.221,25924
02/07/2011,15:16:00,BROOKLYN,unknown,False,unknown,unknown,18-24,F,2670,838,0.221,25924
08/16/2016,03:19:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
02/13/2011,16:42:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
08/29/2010,18:11:00,BRONX,unknown,True,25-44,M,<18,M,2494,931,0.264,19487
04/27/2017,22:11:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
06/25/2015,02:28:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
02/10/2011,02:09:00,MANHATTAN,unknown,True,unknown,unknown,25-44,M,4036,699,0.144,45959
05/06/2009,22:20:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
04/16/2018,18:17:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
09/14/2012,18:01:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
07/25/2009,00:50:00,QUEENS,unknown,False,unknown,unknown,<18,M,566,466,0.1965,28627
09/05/2008,19:00:00,MANHATTAN,unknown,False,unknown,M,18-24,M,4036,699,0.144,45959
08/12/2013,00:10:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
09/07/2006,20:37:00,BROOKLYN,unknown,True,unknown,unknown,65+,M,2670,838,0.221,25924
07/06/2014,01:17:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
06/21/2015,09:21:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
10/28/2007,10:48:00,QUEENS,unknown,True,45-64,M,25-44,M,566,466,0.1965,28627
08/21/2006,02:17:00,QUEENS,unknown,False,unknown,M,18-24,M,566,466,0.1965,28627
10/11/2020,00:38:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
06/30/2020,19:40:00,BROOKLYN,unknown,False,<18,M,18-24,M,2670,838,0.221,25924
02/16/2010,11:41:00,QUEENS,unknown,True,unknown,unknown,25-44,M,566,466,0.1965,28627
09/23/2014,20:45:00,BRONX,unknown,False,<18,M,25-44,M,2494,931,0.264,19487
05/17/2011,12:32:00,STATEN ISLAND,unknown,False,45-64,M,45-64,M,524,318,0.144,35413
09/25/2012,00:34:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
09/27/2011,15:00:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
06/25/2010,03:45:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
01/16/2017,23:17:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
08/18/2010,13:50:00,BROOKLYN,unknown,True,18-24,M,25-44,M,2670,838,0.221,25924
07/08/2007,21:20:00,BROOKLYN,unknown,True,25-44,M,25-44,F,2670,838,0.221,25924
07/04/2012,23:00:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
09/07/2012,03:50:00,QUEENS,unknown,False,18-24,M,25-44,M,566,466,0.1965,28627
06/18/2009,22:00:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
06/09/2017,23:18:00,QUEENS,unknown,True,unknown,unknown,25-44,M,566,466,0.1965,28627
12/11/2012,22:15:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
07/01/2014,00:55:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
03/13/2007,21:25:00,MANHATTAN,unknown,False,25-44,M,unknown,M,4036,699,0.144,45959
02/02/2016,16:32:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
01/03/2016,17:38:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
01/23/2009,22:19:00,MANHATTAN,unknown,False,unknown,M,18-24,M,4036,699,0.144,45959
11/21/2018,01:25:00,BRONX,unknown,True,45-64,M,25-44,M,2494,931,0.264,19487
08/28/2020,20:58:00,BRONX,unknown,True,18-24,M,25-44,M,2494,931,0.264,19487
08/14/2019,17:10:00,BROOKLYN,unknown,True,18-24,M,25-44,M,2670,838,0.221,25924
09/05/2011,00:45:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
07/07/2017,22:16:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
01/26/2008,03:28:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
12/30/2010,19:27:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
03/10/2007,03:39:00,BROOKLYN,unknown,False,25-44,M,unknown,M,2670,838,0.221,25924
05/31/2010,02:33:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
04/03/2018,00:10:00,MANHATTAN,unknown,False,<18,M,18-24,M,4036,699,0.144,45959
10/03/2013,02:18:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
01/11/2015,13:05:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
06/25/2006,15:14:00,BROOKLYN,unknown,False,unknown,M,25-44,F,2670,838,0.221,25924
03/21/2009,00:40:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
06/18/2011,03:10:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
12/27/2011,18:28:00,BRONX,unknown,False,<18,M,45-64,M,2494,931,0.264,19487
05/30/2009,20:50:00,BROOKLYN,unknown,False,18-24,M,<18,F,2670,838,0.221,25924
09/14/2011,14:27:00,BRONX,unknown,True,25-44,M,45-64,M,2494,931,0.264,19487
12/03/2015,21:30:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
12/02/2007,08:25:00,STATEN ISLAND,unknown,True,25-44,F,25-44,M,524,318,0.144,35413
10/09/2010,00:55:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
05/18/2016,23:51:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
06/27/2019,21:02:00,QUEENS,unknown,False,25-44,M,25-44,M,566,466,0.1965,28627
11/15/2006,15:56:00,BROOKLYN,unknown,True,18-24,M,45-64,M,2670,838,0.221,25924
07/31/2015,23:10:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
07/30/2011,23:25:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
03/17/2007,19:34:00,MANHATTAN,unknown,False,25-44,M,18-24,M,4036,699,0.144,45959
02/06/2011,04:53:00,QUEENS,unknown,False,18-24,M,25-44,M,566,466,0.1965,28627
06/23/2016,22:48:00,BROOKLYN,unknown,True,25-44,M,45-64,M,2670,838,0.221,25924
10/31/2010,02:01:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
02/05/2010,23:21:00,MANHATTAN,unknown,True,18-24,M,<18,M,4036,699,0.144,45959
08/07/2012,23:04:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
08/23/2011,21:25:00,BROOKLYN,unknown,False,<18,M,<18,M,2670,838,0.221,25924
08/29/2016,04:30:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
08/31/2013,19:25:00,BROOKLYN,unknown,False,18-24,M,45-64,M,2670,838,0.221,25924
12/21/2006,20:24:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
08/06/2014,02:45:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
06/30/2017,14:54:00,BRONX,unknown,False,45-64,M,25-44,M,2494,931,0.264,19487
04/10/2015,20:31:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
12/23/2010,19:48:00,MANHATTAN,unknown,True,unknown,unknown,25-44,M,4036,699,0.144,45959
10/09/2011,04:29:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
05/01/2018,22:00:00,BRONX,unknown,True,18-24,M,<18,M,2494,931,0.264,19487
12/17/2020,16:10:00,MANHATTAN,unknown,False,18-24,M,25-44,M,4036,699,0.144,45959
10/29/2016,20:10:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
05/02/2020,15:18:00,BRONX,unknown,False,25-44,M,45-64,M,2494,931,0.264,19487
05/21/2018,00:30:00,BRONX,unknown,False,<18,M,18-24,M,2494,931,0.264,19487
04/20/2007,12:11:00,BROOKLYN,unknown,True,18-24,M,18-24,M,2670,838,0.221,25924
10/18/2007,00:56:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
07/29/2012,18:30:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
07/07/2017,22:16:00,BRONX,unknown,True,unknown,unknown,18-24,M,2494,931,0.264,19487
04/07/2011,19:56:00,BRONX,unknown,False,<18,M,18-24,M,2494,931,0.264,19487
03/15/2017,18:14:00,BROOKLYN,unknown,True,<18,M,18-24,M,2670,838,0.221,25924
01/19/2015,16:48:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
10/20/2010,19:15:00,BROOKLYN,unknown,False,unknown,unknown,45-64,F,2670,838,0.221,25924
02/17/2017,15:34:00,BRONX,unknown,False,45-64,M,25-44,M,2494,931,0.264,19487
03/16/2006,15:35:00,MANHATTAN,unknown,False,unknown,unknown,<18,F,4036,699,0.144,45959
04/12/2011,17:53:00,BRONX,unknown,True,<18,M,<18,M,2494,931,0.264,19487
10/09/2009,16:40:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
06/10/2006,14:25:00,QUEENS,unknown,False,25-44,M,18-24,M,566,466,0.1965,28627
01/02/2020,20:20:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
08/08/2012,00:15:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
11/24/2011,06:40:00,BROOKLYN,unknown,False,25-44,M,25-44,F,2670,838,0.221,25924
01/27/2008,12:45:00,STATEN ISLAND,unknown,False,18-24,M,18-24,M,524,318,0.144,35413
10/20/2012,20:34:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
07/27/2008,18:13:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
07/15/2012,00:30:00,QUEENS,unknown,False,25-44,M,25-44,M,566,466,0.1965,28627
11/25/2006,03:25:00,QUEENS,unknown,False,18-24,M,45-64,F,566,466,0.1965,28627
08/26/2011,21:53:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
07/03/2020,18:50:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
09/25/2011,01:39:00,BRONX,unknown,True,unknown,unknown,18-24,F,2494,931,0.264,19487
03/08/2015,22:30:00,BRONX,unknown,False,18-24,M,<18,M,2494,931,0.264,19487
12/03/2015,00:45:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
08/29/2011,02:50:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
06/28/2013,23:05:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
11/04/2009,23:21:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
09/04/2009,01:35:00,MANHATTAN,unknown,False,18-24,M,25-44,M,4036,699,0.144,45959
07/16/2007,23:05:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
10/02/2011,21:43:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
04/03/2015,19:20:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
03/22/2014,23:55:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
02/08/2017,17:00:00,BRONX,unknown,False,18-24,M,<18,M,2494,931,0.264,19487
02/04/2010,02:00:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
06/29/2014,16:30:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
01/17/2009,01:43:00,BROOKLYN,unknown,False,<18,M,<18,M,2670,838,0.221,25924
06/28/2011,22:51:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
11/23/2010,10:58:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
09/25/2013,12:59:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
04/15/2006,17:30:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
09/05/2011,11:53:00,MANHATTAN,unknown,False,45-64,M,25-44,M,4036,699,0.144,45959
04/28/2017,12:29:00,BROOKLYN,unknown,True,25-44,M,18-24,M,2670,838,0.221,25924
03/10/2016,23:18:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
09/03/2011,23:44:00,QUEENS,unknown,False,unknown,unknown,18-24,F,566,466,0.1965,28627
06/15/2014,03:00:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
11/22/2013,00:05:00,BROOKLYN,unknown,True,unknown,unknown,25-44,F,2670,838,0.221,25924
04/08/2019,11:55:00,QUEENS,unknown,True,45-64,M,25-44,M,566,466,0.1965,28627
11/13/2011,07:17:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
12/28/2009,01:50:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
04/09/2014,19:37:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
05/25/2017,03:15:00,BROOKLYN,unknown,False,unknown,unknown,45-64,M,2670,838,0.221,25924
06/11/2016,22:15:00,BRONX,unknown,True,18-24,M,25-44,F,2494,931,0.264,19487
07/16/2007,18:49:00,MANHATTAN,unknown,False,<18,M,<18,M,4036,699,0.144,45959
04/19/2008,21:32:00,QUEENS,unknown,False,unknown,M,18-24,M,566,466,0.1965,28627
10/05/2009,08:35:00,BROOKLYN,unknown,False,unknown,unknown,25-44,F,2670,838,0.221,25924
11/23/2012,14:24:00,BROOKLYN,unknown,False,unknown,unknown,<18,F,2670,838,0.221,25924
11/11/2020,10:54:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
05/07/2015,23:46:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
09/22/2015,00:05:00,STATEN ISLAND,unknown,False,unknown,unknown,25-44,M,524,318,0.144,35413
11/13/2016,19:50:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
11/02/2020,00:10:00,QUEENS,unknown,False,unknown,unknown,18-24,F,566,466,0.1965,28627
05/12/2012,21:34:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
04/10/2015,18:11:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
02/10/2013,21:46:00,BROOKLYN,unknown,False,unknown,unknown,45-64,F,2670,838,0.221,25924
01/26/2013,00:01:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
09/26/2009,01:10:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
09/28/2018,02:32:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
09/27/2012,17:36:00,BRONX,unknown,False,18-24,unknown,18-24,M,2494,931,0.264,19487
04/29/2006,23:35:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
10/08/2010,19:55:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
03/02/2013,17:56:00,BROOKLYN,unknown,False,unknown,unknown,45-64,F,2670,838,0.221,25924
09/22/2013,00:30:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
09/30/2012,01:42:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
07/13/2008,22:36:00,BRONX,unknown,False,<18,M,<18,M,2494,931,0.264,19487
06/17/2012,03:08:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
12/18/2020,22:01:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
06/15/2014,02:20:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
08/13/2006,05:19:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
02/29/2008,22:18:00,BRONX,unknown,False,<18,M,18-24,M,2494,931,0.264,19487
11/12/2006,01:32:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
09/18/2020,14:30:00,QUEENS,unknown,True,unknown,unknown,18-24,M,566,466,0.1965,28627
09/22/2015,20:32:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
12/05/2011,08:53:00,QUEENS,unknown,True,45-64,M,25-44,F,566,466,0.1965,28627
06/19/2009,20:55:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
12/08/2014,16:15:00,BRONX,unknown,True,unknown,unknown,25-44,F,2494,931,0.264,19487
04/20/2012,05:02:00,QUEENS,unknown,True,unknown,unknown,25-44,M,566,466,0.1965,28627
08/12/2006,16:30:00,BROOKLYN,unknown,False,25-44,M,18-24,F,2670,838,0.221,25924
09/29/2008,23:10:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
09/05/2014,04:00:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
08/02/2020,02:59:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
08/05/2009,23:05:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
08/13/2009,21:53:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
10/11/2014,04:30:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
